OBJECTID,Join_Count,TARGET_FID,JOIN_FID,GRID_ID,ID,sourceCountry,ENRICH_FID,aggregationMethod,populationToPolygonSizeRating,apportionmentConfidence,HasData,CRMCYBURG,CRMCYTOTC,TOTPOP_CY,UNEMPRT_CY_I,HISPPOP_CY_P,MEDHINC_CY_I,ACSVET_P,ID_1,sourceCountry_1,ENRICH_FID_1,aggregationMethod_1,populationToPolygonSizeRating_1,apportionmentConfidence_1,HasData_1,X14068_X_I,X14068FY_X_I,ACSHSGRAD_P,ACSVET_P_1,ACS35NOHI_P,ACSEDNOSCH_P,ACSGRNTI50_P,ACSBLWPV_P,ACSPUBAI_P,ACSHHDIS_P,source_run,latitude,longitude,address,heading,filename,tent_prediction_count,max_conf,classes_seen,hex_area_sqkm,climate_t2m_2024_c,climate_tmax_2024_c,climate_ppt_2024_mm,tent_ref_point_count,tent_ref_prediction_sum,tent_ref_max_conf,tent_ref_mean_conf,transit_stops_count,hospital_count,fire_station_count,library_count,college_count,public_school_count,private_school_count,recreation_center_count,adult_recreation_count,cool_zone_count,affordable_housing_count,sud_treatment_count,business_sites_count,gas_station_count,police_station_count,food_access_count,lausd_school_site_count,osm_major_road_segments_count,osm_major_road_length_m,nearest_osm_major_road_m,freeway_segments_count,freeway_length_m,nearest_freeway_m,river_drainage_segments_count,river_drainage_length_m,nearest_river_drainage_m,osm_amenity_count,caltrans_highway_segments_count,caltrans_highway_length_m,nearest_caltrans_highway_m,fema_flood_hazard_area_pct,fema_flood_hazard_intersects,la_geohub_100yr_flood_area_pct,la_geohub_100yr_flood_intersects,la_geohub_500yr_flood_area_pct,la_geohub_500yr_flood_intersects,la_geohub_fire_hazard_area_pct,la_geohub_fire_hazard_intersects,heat_exposure_area_pct,heat_exposure_intersects,tree_canopy_proxy_pct,vegetation_proxy_pct,impervious_proxy_pct,water_proxy_pct,bare_ground_proxy_pct,dominant_landcover_class,heat_exposure_proxy_score
1,0,1,-1,AD-58,0,US,1,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,44,1580,43,31.77,137,9.34,0,US,1,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,124,129,19.08,9.05,3.69,1.04,18.18,7.27,1.5,20.75,,,,,,,,,,1.295,17.47,29.74,16.36,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,105,115,0,0,4,0,0.0,1145.84,0,0.0,3886.45,1,38.07,642.38,8,0,0.0,1945.87,0.0,0,0.0,0,0.43,1,74.16,1,0.0,0,2.18,39.19,31.0,1.09,28.71,5,51.05
1231,1,400,1446,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.04181366,-118.2485314,"700 S WALL ST, 90014",270.0,34.0418136648_-118.248531401_270.jpg,1.0,0.7809,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1232,1,400,1541,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.04165457,-118.24401959,"607 E 6TH ST, 90021",0.0,34.0416545688_-118.244019595_0.jpg,3.0,0.9118,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1233,1,400,1542,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.04165457,-118.24401959,"607 E 6TH ST, 90021",90.0,34.0416545688_-118.244019595_90.jpg,4.0,0.8926,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1234,1,400,1543,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_10pct_2026-05-22,34.04165457,-118.24401959,"607 E 6TH ST, 90021",180.0,34.0416545688_-118.244019595_180.jpg,2.0,0.827,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1235,1,400,1589,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.04009987,-118.24596161,"CROCKER ST AT 7TH ST, 90021",180.0,34.040099866_-118.245961615_180.jpg,2.0,0.8738,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1236,1,400,1590,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.04009987,-118.24596161,"CROCKER ST AT 7TH ST, 90021",270.0,34.040099866_-118.245961615_270.jpg,2.0,0.8471,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1237,1,400,1771,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.04094774,-118.24756903,"500 E 7TH ST, 90014",90.0,34.0409477364_-118.247569026_90.jpg,1.0,0.9194,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1238,1,400,1772,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_30pct_after10_2026-05-22,34.04094774,-118.24756903,"500 E 7TH ST, 90014",180.0,34.0409477364_-118.247569026_180.jpg,2.0,0.8828,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1239,1,400,1905,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_final_after10_30_2026-05-23,34.0417379,-118.24684839,"640 S SAN JULIAN ST, 90014",0.0,34.0417379002_-118.246848385_0.jpg,1.0,0.812,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1240,1,400,1906,AH-28,25,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,85,235,16410,214,26.57,39,7.86,49,US,276,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,65,65,16.97,5.63,5.18,0.72,25.89,41.06,13.62,29.31,api_test_workflow_v8_remaining_location_deduped_final_after10_30_2026-05-23,34.0417379,-118.24684839,"640 S SAN JULIAN ST, 90014",270.0,34.0417379002_-118.246848385_270.jpg,2.0,0.8746,tent,1.295,17.47,29.74,16.36,0,0,,,445,0,1,0,0,1,0,0,0,0,0,1,6133,5796,1,4,0,71,4549.37,204.27,0,0.0,1215.78,0,0.0,2002.53,81,0,0.0,1387.35,39.38,1,0.0,0,4.67,1,100.0,1,0.0,0,0.34,3.96,91.74,0.17,4.13,5,94.12
1241,1,401,262,P-15,34,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,118,10867,112,73.8,69,1.48,0,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69,72,20.05,1.33,9.78,5.68,34.53,27.23,4.22,23.72,api_test_workflow_v2_30pct_model6_2026-05-08,34.18099723,-118.45297976,"6108 N CEDROS AVE, 91411",90.0,34.1809972334_-118.452979756_90.jpg,1.0,0.9018,tent,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,2,1,0,1,0,0,1,1190,1261,0,2,7,13,1236.04,152.59,0,0.0,1302.89,0,0.0,1299.61,3,0,0.0,1303.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.37,14.2,68.8,2.8,14.2,5,77.45
1242,1,401,263,P-15,34,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,118,10867,112,73.8,69,1.48,0,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69,72,20.05,1.33,9.78,5.68,34.53,27.23,4.22,23.72,api_test_workflow_v2_30pct_model6_2026-05-08,34.18099723,-118.45297976,"6108 N CEDROS AVE, 91411",180.0,34.1809972334_-118.452979756_180.jpg,1.0,0.9163,tent,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,2,1,0,1,0,0,1,1190,1261,0,2,7,13,1236.04,152.59,0,0.0,1302.89,0,0.0,1299.61,3,0,0.0,1303.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.37,14.2,68.8,2.8,14.2,5,77.45
1243,1,401,623,P-15,34,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,118,10867,112,73.8,69,1.48,0,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69,72,20.05,1.33,9.78,5.68,34.53,27.23,4.22,23.72,api_test_workflow_v2_remaining_model6_2026-05-08,34.18092988,-118.45325141,"6103 N CEDROS AVE, 91411",270.0,34.1809298801_-118.45325141_270.jpg,1.0,0.7653,tent,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,2,1,0,1,0,0,1,1190,1261,0,2,7,13,1236.04,152.59,0,0.0,1302.89,0,0.0,1299.61,3,0,0.0,1303.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.37,14.2,68.8,2.8,14.2,5,77.45
1244,1,401,882,P-15,34,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,118,10867,112,73.8,69,1.48,0,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69,72,20.05,1.33,9.78,5.68,34.53,27.23,4.22,23.72,api_test_workflow_v2_10pct_model6_2026-05-06_live,34.1808209,-118.45290658,"14660 W BESSEMER ST, 91411",90.0,34.1808208951_-118.452906577_90.jpg,1.0,0.9018,tent,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,2,1,0,1,0,0,1,1190,1261,0,2,7,13,1236.04,152.59,0,0.0,1302.89,0,0.0,1299.61,3,0,0.0,1303.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.37,14.2,68.8,2.8,14.2,5,77.45
1245,1,401,883,P-15,34,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,118,10867,112,73.8,69,1.48,0,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69,72,20.05,1.33,9.78,5.68,34.53,27.23,4.22,23.72,api_test_workflow_v2_10pct_model6_2026-05-06_live,34.1808209,-118.45290658,"14660 W BESSEMER ST, 91411",180.0,34.1808208951_-118.452906577_180.jpg,1.0,0.9163,tent,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,2,1,0,1,0,0,1,1190,1261,0,2,7,13,1236.04,152.59,0,0.0,1302.89,0,0.0,1299.61,3,0,0.0,1303.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.37,14.2,68.8,2.8,14.2,5,77.45
1246,1,401,886,P-15,34,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,118,10867,112,73.8,69,1.48,0,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69,72,20.05,1.33,9.78,5.68,34.53,27.23,4.22,23.72,api_test_workflow_v2_10pct_model6_2026-05-06_live,34.18079177,-118.45311934,"CEDROS AVE AT BESSEMER ST, 91411",270.0,34.1807917667_-118.453119344_270.jpg,1.0,0.8188,tent,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,2,1,0,1,0,0,1,1190,1261,0,2,7,13,1236.04,152.59,0,0.0,1302.89,0,0.0,1299.61,3,0,0.0,1303.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.37,14.2,68.8,2.8,14.2,5,77.45
1247,1,401,978,P-15,34,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,110,118,10867,112,73.8,69,1.48,0,US,535,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,69,72,20.05,1.33,9.78,5.68,34.53,27.23,4.22,23.72,api_test_workflow_v2_20pct_model6_2026-05-07_batch2,34.18575604,-118.45037156,"14575 W FRIAR ST, 91411",180.0,34.1857560424_-118.450371559_180.jpg,1.0,0.7431,tent,1.295,17.47,29.74,16.36,0,0,,,33,0,0,0,0,2,1,0,1,0,0,1,1190,1261,0,2,7,13,1236.04,152.59,0,0.0,1302.89,0,0.0,1299.61,3,0,0.0,1303.01,0.0,0,0.0,0,0.0,0,100.0,1,0.0,0,2.37,14.2,68.8,2.8,14.2,5,77.45
1248,1,402,35,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_10pct_model6_2026-05-06_live,34.03692591,-118.24523705,"760 S GLADYS AVE, 90021",180.0,34.0369259108_-118.245237051_180.jpg,1.0,0.6828,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1249,1,402,204,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_30pct_model6_2026-05-08,34.03892071,-118.24437089,"700 S STANFORD AVE, 90021",180.0,34.0389207093_-118.244370894_180.jpg,1.0,0.8251,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1250,1,402,205,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_30pct_model6_2026-05-08,34.03892071,-118.24437089,"700 S STANFORD AVE, 90021",270.0,34.0389207093_-118.244370894_270.jpg,1.0,0.7972,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1251,1,402,244,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_30pct_model6_2026-05-08,34.03747818,-118.24360396,"720 S CERES AVE, 90021",90.0,34.0374781817_-118.243603963_90.jpg,1.0,0.9026,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1252,1,402,245,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_30pct_model6_2026-05-08,34.03747818,-118.24360396,"720 S CERES AVE, 90021",180.0,34.0374781817_-118.243603963_180.jpg,1.0,0.8675,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1253,1,402,348,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_5pct_2026-04-25,34.03725716,-118.24024445,"1313 E INDUSTRIAL ST, 90021",0.0,34.0372571592_-118.240244449_0.jpg,1.0,0.8034,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1254,1,402,349,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_5pct_2026-04-25,34.03725716,-118.24024445,"1313 E INDUSTRIAL ST, 90021",90.0,34.0372571592_-118.240244449_90.jpg,1.0,0.6623,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1255,1,402,357,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_5pct_fresh_2026-04-28,34.03574153,-118.24606124,"1002 E 8TH ST, 90021",180.0,34.0357415348_-118.24606124_180.jpg,1.0,0.7958,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1256,1,402,463,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_20pct_model6_2026-05-07,34.0415655,-118.24006307,"505 S CENTRAL AVE, 90013",0.0,34.041565499_-118.240063073_0.jpg,2.0,0.8182,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1257,1,402,464,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_20pct_model6_2026-05-07,34.0415655,-118.24006307,"505 S CENTRAL AVE, 90013",180.0,34.041565499_-118.240063073_180.jpg,1.0,0.86,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1258,1,402,465,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_20pct_model6_2026-05-07,34.0415655,-118.24006307,"505 S CENTRAL AVE, 90013",270.0,34.041565499_-118.240063073_270.jpg,2.0,0.9055,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1259,1,402,652,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_remaining_model6_2026-05-08,34.03980724,-118.24101917,"905 E 6TH ST, 90021",180.0,34.0398072421_-118.241019174_180.jpg,3.0,0.8954,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
1260,1,402,653,AI-28,26,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,107,273,3703,252,35.16,27,12.46,1,US,277,BlockApportionment:US.BlockGroups;PointsLayer:US.BlockPoints,2.191,2.576,1,84,98,27.08,7.77,9.96,4.54,30.78,59.42,8.33,26.48,api_test_workflow_v2_remaining_model6_2026-05-08,34.03980724,-118.24101917,"905 E 6TH ST, 90021",270.0,34.0398072421_-118.241019174_270.jpg,3.0,0.9206,tent,1.295,17.47,29.74,16.36,0,0,,,105,0,0,0,0,1,0,0,0,0,0,0,1045,1023,0,3,4,31,2655.0,82.64,0,0.0,1051.07,0,0.0,1043.6,10,0,0.0,1162.61,3.36,1,0.0,0,3.19,1,100.0,1,0.0,0,0.0,2.72,91.4,0.88,5.0,5,93.98
